 -83.770 -83.740 -85.57  -85.268 -86.670 -86.040 -87.13  -86.524 -87.231 -84.320        
 -83.008 -80.018 -78.310 -74.93  -72.92  -69.46  -67.54  -63.125 -61.062 -56.818        
  58 111 150 131 149 135 146  ---------------------------------------                   
   0.      0.      0.    -14.82  -20.48  -28.44  -32.81  -39.44  -43.16  -49.11         
 -52.20  -57.48  -59.96  -64.60  -66.51  -70.57  -71.96  -75.48  -76.39  -79.43         
 -79.47  -82.34  -82.17  -84.77  -84.550 -86.500 -85.91  -87.565 -86.966 -88.081        
 -85.438 -84.535 -81.610 -80.431 -77.120 -75.760 -72.24  -70.71  -67.47  -65.548        
  59 111 151 133 151 135 149 ------------------------------------------                 
   0.      0.      0.      0.      0.      0.    -17.59  -24.26  -30.11  -34.42         
 -40.64  -44.28  -49.83  -52.84  -57.72  -60.14  -64.41  -66.27  -69.99  -71.35         
 -74.568 -75.486 -77.97  -78.47  -80.990 -81.400 -83.21  -83.128 -84.854 -84.693        
 -86.018 -83.790 -83.065 -80.750 -79.625 -76.840 -75.440 -72.51  -71.370 -68.68         
 -67.44                                                                                 
  60 121 160 135 153 136 152 ----------------------------------------                   
 -27.39  -34.14  -38.05  -44.09  -47.35  -52.72  -55.36  -60.09  -62.16  -66.30         
 -67.856 -71.479 -72.572 -75.733 -76.29  -79.19  -79.41  -82.03  -82.050 -84.220        
 -84.203 -85.949 -84.000 -83.746 -81.430 -80.923 -78.144 -77.407 -74.374 -73.682        
 -70.945 -70.146 -67.36  -65.789 -62.270 -60.615 -56.759 -54.620 -50.418 -47.794        
  61 131 160 137 155 139 154                                                            
      0.      0.      0.      0.      0.      0. -74.21  -75.03  -77.50  -78.180        
 -80.470 -81.060 -82.959 -81.416 -81.270 -79.442 -79.040 -76.870 -76.063 -73.550        
 -73.386 -71.290 -70.760 -68.450 -67.10  -63.873 -62.389 -59.088 -57.101 -53.436        
  62 131 160 139 157 139 157                                                            
      0.      0.      0.      0.      0.      0.      0.      0. -72.30  -75.48         
 -75.910 -78.978 -79.511 -81.964 -80.656 -80.984 -79.265 -79.335 -77.135 -77.049        
 -74.576 -74.763 -72.559 -72.456 -70.198 -69.370 -66.870 -65.612 -62.453 -60.896        
  63 141 160 141 160 141 159                                                            
 -69.880 -71.48  -74.410 -75.636 -77.936 -77.111 -77.535 -76.235 -76.439 -74.756        
 -74.650 -72.884 -73.363 -71.726 -71.825 -70.083 -69.465 -67.240 -65.930 -63.540        
  64 131 170   0   0 147 162   EXT LIRAN ZELDES                                         
 -26.32  -32.40  -35.86  -41.29  -44.16  -49.01  -51.36  -55.70  -57.61  -61.51         
 -63.07  -66.62  -67.90  -71.18  -72.27  -75.52  -75.207 -76.268 -75.131 -75.765        
 -74.168 -74.703 -73.119 -73.704 -72.071 -72.536 -70.825 -70.691 -68.562 -67.943        
 -65.507 -64.360 -61.778 -60.300 -57.057 -55.090 -51.442 -49.002 -44.927 -42.054        
  65 131 170   0   0 148 164   EXT LIRAN ZELDES                                         
 -12.05  -16.64  -22.95  -26.88  -32.53  -35.87  -40.93  -43.74  -48.27  -50.63         
 -54.72  -56.71  -60.45  -62.16  -65.63  -67.15  -70.53  -70.640 -71.434 -71.098        
 -71.608 -70.853 -71.329 -70.240 -71.256 -70.098 -70.767 -69.475 -69.536 -67.840        
 -67.466 -65.760 -64.680 -62.110 -61.010 -58.267 -56.456 -53.301 -51.012 -47.419        
  66 131 170   0   0 151 166   EXT LIRAN ZELDES                                         
   0.0    -3.66   -8.47  -15.23  -19.39  -25.48  -29.04  -34.53  -37.55  -42.51         
 -45.07  -49.58  -51.77  -55.92  -57.82  -61.69  -63.40  -67.22  -67.52  -68.94         
 -68.601 -70.116 -69.155 -70.392 -69.157 -70.527 -69.425 -70.410 -69.171 -69.674        
 -68.056 -68.181 -66.382 -65.967 -63.611 -62.582 -60.127 -58.733 -55.705 -53.847        
  67 131 170   0   0 152 170    EXT LIRAN ZELDES                                        
   0.0     0.0     0.0     0.0     0.0     0.0   -15.67  -19.70  -25.41  -28.90         
 -34.07  -37.09  -41.81  -44.44  -48.79  -51.12  -55.19  -57.32  -61.26  -61.98         
 -63.53  -63.710 -64.954 -64.635 -66.055 -65.43  -66.890 -66.433 -67.318 -66.388        
 -67.203 -66.047 -66.379 -64.937 -64.896 -63.067 -62.316 -60.270 -58.793 -56.100        
  68 141 180   0   0 155 173    EXT LIRAN ZELDES                                        
 -21.67  -27.28  -30.52  -35.66  -38.50  -43.27  -45.80  -50.28  -52.61  -56.96         
 -57.95  -60.07  -60.47  -62.24  -62.057 -63.93  -63.09  -65.03  -64.390 -66.052        
 -65.197 -66.335 -65.168 -65.940 -64.518 -64.921 -63.286 -62.985 -60.917 -60.104        
 -57.714 -56.491 -53.730 -52.018 -48.770 -46.726 -43.054 -40.666 -36.579 -33.875        
  69 141 180   0   0 156 175    EXT LIRAN ZELDES                                        
   0.0   -12.02  -17.86  -21.56  -26.92  -30.21  -35.19  -38.17  -42.85  -45.60         
 -50.06  -51.46  -53.72  -54.61  -56.51  -56.950 -58.49  -58.43  -60.19  -60.130        
 -61.68  -61.540 -62.770 -61.978 -62.924 -61.874 -62.537 -61.306 -61.269 -59.791        
 -59.205 -57.380 -56.226 -53.850 -52.290 -49.59  -47.590 -44.354 -42.113 -38.450        
  70 141 180   0   0 165 178    EXT LIRAN ZELDES                                        
   0.0     0.0    -3.80  -10.07  -14.00  -19.80  -23.32  -28.72  -31.91  -37.00         
 -39.95  -44.79  -46.46  -49.29  -50.38  -52.79  -53.13  -55.33  -55.42  -57.57         
 -57.54  -59.50  -59.26  -60.88  -60.161 -61.582 -60.583 -61.565 -60.361 -60.759        
 -59.302 -59.250 -57.546 -56.940 -54.691 -53.490 -50.986 -49.660 -46.395 -44.665        
  71 141 180   0   0 166 180     EXT LIRAN ZELDES                                       
   0.0     0.0     0.0     0.0     0.0     0.0   -10.13  -14.11  -19.73  -23.36         
 -28.66  -32.04  -36.99  -39.08  -42.05  -43.63  -46.18  -46.99  -49.30  -49.82         
 -52.05  -52.42  -54.46  -54.63  -56.34  -56.100 -57.450 -57.100 -57.881 -57.319        
 -57.821 -56.726 -56.871 -55.562 -55.159 -53.381 -52.382 -50.300 -49.110 -46.680        
  72 151 190   0   0 169 184     EXT LIRAN ZELDES                                       
 -16.18  -21.88  -25.46  -30.79  -33.14  -36.68  -38.47  -41.53  -42.47  -45.21         
 -45.79  -48.39  -48.77  -51.16  -51.34  -53.40  -53.32  -55.00  -54.530 -56.12         
 -55.30  -56.33  -55.27  -55.830 -54.548 -54.567 -52.879 -52.434 -50.462 -49.779        
 -47.403 -45.990 -43.269 -41.480 -38.636 -36.896 -33.236 -31.223 -27.281 -25.072        
  73 151 190   0   0 174 186     EXT LIRAN ZELDES                                       
   0.0    -6.75  -12.66  -16.66  -22.13  -24.92  -28.60  -30.88  -34.06  -35.47         
 -38.31  -39.30  -41.97  -42.74  -45.19  -45.74  -47.89  -48.19  -49.99  -50.06         
 -51.49  -51.31  -52.37  -51.980 -52.35  -51.470 -51.721 -50.520 -50.347 -48.914        
 -48.425 -46.417 -45.279 -42.821 -41.360 -38.600 -37.197 -33.983 -32.159 -28.662        
  74 151 190   0   0 178 189    EXT LIRAN ZELDES                                        
   0.0     0.0     1.33   -4.99   -9.18  -15.05  -18.09  -22.32  -24.80  -28.49         
 -30.04  -33.31  -34.36  -37.41  -38.18  -40.99  -41.53  -44.03  -44.35  -46.52         
 -46.62  -48.45  -48.32  -49.81  -49.41  -50.51  -49.78  -50.430 -49.283 -49.624        
 -48.237 -48.228 -46.347 -45.687 -43.370 -42.498 -39.893 -38.657 -35.470 -34.220        
  75 161 191 167 191 178 191                                                            
     0.       0.      0.      0.      0.      0. -34.65  -35.70  -38.13  -38.92         
 -41.10  -41.51  -43.37  -43.58  -45.15  -44.97  -46.12  -45.770 -46.590 -45.829        
 -46.44  -45.43  -45.791 -44.191 -43.802 -41.910 -41.205 -39.006 -37.970 -35.520        
 -34.343                                                                                
  76 161 200 169 195 184 195                                                            
     0.      0.      0.       0.      0.      0.      0.      0. -30.55  -33.53         
 -34.16  -36.84  -37.41  -39.62  -39.71  -41.81  -41.62  -43.35  -42.89  -44.22         
 -43.41  -44.58  -43.49  -44.233 -42.787 -42.987 -41.208 -41.125 -38.978 -38.699        
 -36.388 -35.875 -33.387 -32.417 -29.690 -28.199 -25.172 -23.640 -20.404 -18.325        
  77 171 200 171 198 184 198                                                            
 -26.18  -27.32  -29.91  -30.89  -33.16  -33.84  -35.82  -36.27  -37.89  -37.93         
 -39.185 -38.956 -40.045 -39.490 -40.187 -39.157 -39.650 -38.306 -38.517 -36.700        
 -36.702 -34.830 -34.491 -32.486 -31.675 -29.420 -28.430 -25.520 -25.836 -24.475        
  78 171 204 173 201 188 201                                                            
 -16.686 -20.087 -21.79  -24.93  -25.64  -28.540 -29.350 -31.630 -32.010 -34.120        
 -34.060 -35.980 -35.630 -37.210 -36.490 -37.830 -36.810 -37.788 -36.570 -37.318        
 -35.698 -36.283 -34.458 -34.765 -32.802 -32.652 -30.431 -29.921 -27.42  -26.60         
 -23.74  -22.319 -19.509 -17.692                                                        
  79 171 205 175 204 190 204                                                            
      0.      0.      0.      0. -17.160 -18.400 -21.190 -22.410 -24.750 -25.630        
 -27.296 -27.800 -29.848 -30.040 -31.754 -31.622 -33.023 -32.581 -33.705 -32.878        
 -33.795 -32.773 -33.278 -32.218 -32.555 -31.151 -31.150 -29.591 -29.104 -27.300        
 -26.40  -23.86  -22.98  -20.20  -18.915                                                
  80 171 206 177 206 190 206                                                            
      0.      0.      0.      0.      0.      0. -12.650 -15.930 -16.800 -19.860        
 -19.881 -22.658 -23.178 -25.643 -25.876 -28.030 -27.968 -29.829 -29.483 -30.960        
 -30.430 -31.924 -30.938 -32.168 -31.030 -31.836 -30.735 -30.964 -29.557 -29.514        
 -27.672 -27.356 -25.277 -24.702 -22.299 -20.956                                        
  81 181 210 183 210 190 210                                                            
 -11.349 -12.409 -15.289 -16.104 -18.701 -19.259 -21.579 -21.875 -23.931 -24.160        
 -25.620 -25.572 -27.137 -26.688 -27.830 -27.315 -28.352 -27.500 -28.151 -27.060        
 -27.184 -25.987 -25.768 -24.353 -23.838 -22.269 -21.042 -16.768 -13.650  -9.252        
  82 181 230 185 214 198 214                                                            
  -2.109  -5.654  -6.694  -9.954 -10.754 -13.748 -14.318 -17.060 -17.400 -19.898        
 -20.005 -22.258 -22.127 -24.126 -23.752 -25.478 -24.862 -26.290 -25.439 -26.535        
 -25.327 -25.942 -24.796 -25.116 -23.776 -23.796 -22.464 -21.760 -17.625 -14.739        
 -10.493  -7.563  -2.983  -0.186   4.944   8.281  13.264  16.799  21.965  25.695        
  31.039  34.958  40.474  44.578  50.263  54.546  60.394  64.852  70.860  75.489        
  83 181 230 189 216 194 215                                                            
      0.      0.      0.      0.      0.      0.      0.      0.  -9.870 -10.850        
 -12.673 -13.304 -15.519 -15.980 -17.630 -17.983 -19.658 -19.529 -20.898 -20.521        
 -21.551 -20.944 -21.610 -20.796 -21.069 -20.132 -20.059 -18.880 -18.269 -14.802        
 -11.866  -8.136  -5.244  -1.210   1.710   6.616   9.188  13.620  16.961  21.583        
